time,label,name,painter,pigment,tag,attribute,img_src
拉菲爾前派,Dicksee009,兩個皇冠 The Two Crowns,迪克西 Frank Dicksee,油彩．畫布 Oil on Canvas,#兩個皇冠#The#Two#Crowns#Dicksee009,情境,https://www.ss.net.tw/images/product_images/popup_images/2358_01649029471.webp
拉菲爾前派,Edmund017,情書 The Love Letter,萊頓 Edmund Blair Leighton,油彩．畫板 Oil on panel,#The#Love#Letter#Edmund017,情境,https://www.ss.net.tw/images/product_images/popup_images/Edmund017.webp
巴洛克藝術,Hooch028,搖籃旁的母親 Mother Lacing Her Bodice Beside a Cradle,荷郝 Pieter de Hooch,油彩．畫布 Oil on Canvas,#搖籃旁的母親#Mother#Lacing#Her#Bodice#Beside#Cradle#Hooch028,情境,https://www.ss.net.tw/images/product_images/popup_images/Hooch028.webp
學院藝術,Bouguereau063,祖國 The Motherland,鮑格雷奧 William Adolphe Bouguereau,油彩．畫布 Oil on Canvas,#The#Motherland#Bouguereau063,情境,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau063.webp
古典主義,Leighton029,婚姻 Wedded,雷頓 Frederick Leighton,油彩．畫布 Oil on Canvas,#Wedded#Leighton029,情境,https://www.ss.net.tw/images/product_images/popup_images/Leighton029.webp
後期印象主義,Gauguin091,午睡 The Siesta,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#The#Siesta#Gauguin091,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin091.webp
洛可可藝術,Boucher096,木鞋 The Wooden Shoes,布雪 Francois Boucher,油彩．畫布 Oil on Canvas,#The#Wooden#Shoes#Boucher096,情境,https://www.ss.net.tw/images/product_images/popup_images/Boucher096.webp
浪漫主義,Delacroix020,丹吉爾的景觀 View of Tangier,德拉克窪 Eugene Delacroix,油彩．畫布 Oil on Canvas,#丹吉爾的景觀#View#Tangier#Delacroix020,情境,https://www.ss.net.tw/images/product_images/popup_images/Delacroix020.webp
後期印象主義,ToulouseL019,紅磨坊 Moulin Rouge,羅德列克 Henri de Toulouse Lautrec,油彩．紙板 Oil on cardboard,#紅磨坊#Moulin#Rouge#ToulouseL019,情境,https://www.ss.net.tw/images/product_images/popup_images/ToulouseL019.webp
後期印象主義,Gauguin030,大溪地的出浴女子 Tahitian Women Bathing,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#大溪地的出浴女子#Tahitian#Women#Bathing#Gauguin030,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin030.webp
巴洛克藝術,Hooch001,軍人敬酒 A Soldier offering a Woman a Glass of Wine,荷郝 Pieter de Hooch,油彩．畫板 Oil on panel,#軍人敬酒#Soldier#offering#Woman#Glass#Wine#Hooch001,情境,https://www.ss.net.tw/images/product_images/popup_images/Hooch001.webp
浪漫主義,Goya060,漁夫與他的釣竿 The Fisherman with his Rod,戈耶 Francisco de Goya,油彩．畫布 Oil on Canvas,#漁夫與他的釣竿#The#Fisherman#with#his#Rod#Goya060,情境,https://www.ss.net.tw/images/product_images/popup_images/Goya060.webp
後期印象主義,ToulouseL023,包魯先生在酒館裏 Monsieur Boleau in a Cafe,羅德列克 Henri de Toulouse Lautrec,紙上粉彩 Pastel on paper,#包魯先生在酒館裏#Monsieur#Boleau#Cafe#ToulouseL023,情境,https://www.ss.net.tw/images/product_images/popup_images/ToulouseL023.webp
學院藝術,Gerome013,地毯商人 The Carpet Merchant,熱羅姆 Jean Leon Gerome,油彩．畫布 Oil on Canvas,#地毯商人#The#Carpet#Merchant#Gerome013,情境,https://www.ss.net.tw/images/product_images/popup_images/Gerome013.webp
印象主義,Boudin012,在迪耶普海灘上 On The Beach Dieppe,布丹 Eugene Louis Boudin,油彩．畫布 Oil on Canvas,#在迪耶普海灘上#The#Beach#Dieppe#Boudin012,情境,https://www.ss.net.tw/images/product_images/popup_images/Boudin012.webp
寫實主義,Eakins025,求愛 The Courtship,埃金斯 Thomas Eakins,油彩．畫布 Oil on Canvas,#The#Courtship#Eakins025,情境,https://www.ss.net.tw/images/product_images/popup_images/Eakins025.webp
學院藝術,Gerome021,出浴的婦女 Femmes Au Bain,熱羅姆 Jean Leon Gerome,油彩．畫布 Oil on Canvas,#出浴的婦女#Femmes#Bain#Gerome021,情境,https://www.ss.net.tw/images/product_images/popup_images/Gerome021.webp
寫實主義,Eakins009,競賽 The Biglen Brothers Racing,埃金斯 Thomas Eakins,油彩．畫布 Oil on Canvas,#The#Biglen#Brothers#Racing#Eakins009,情境,https://www.ss.net.tw/images/product_images/popup_images/Eakins009.webp
浪漫主義,Turner048,赫斯廷斯海灘魚市 The Fish Market at Hastings Beach,脫爾諾 Joseph Mallord William Turner,油彩．畫布 Oil on Canvas,#赫斯廷斯海灘魚市#The#Fish#Market#Hastings#Beach#Turner048,情境,https://www.ss.net.tw/images/product_images/popup_images/Turner048.webp
印象主義,Degas082,等待：舞者和帶傘的女人 Waiting：Dancer and Woman with Umbrella,竇加 Edgar Degas,粉蠟．紙 Pastel on paper,#等待：舞者和帶傘的女人#Waiting：Dancer#and#Woman#with#Umbrella#Degas082,情境,https://www.ss.net.tw/images/product_images/popup_images/Degas082.webp
後期印象主義,Gauguin023,大溪地人的生活 Scene from Tahitian Life,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#大溪地人的生活#Scene#from#Tahitian#Life#Gauguin023,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin023.webp
後期印象主義,Cezanne175,沐浴者 Badende,塞尚 Paul Cezanne,油彩．畫布 Oil on Canvas,#沐浴者#Badende#Cezanne175,情境,https://www.ss.net.tw/images/product_images/popup_images/Cezanne175.webp
後期印象主義,Gauguin033,假日 Nave Nave Mahana,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#Nave#Mahana#Gauguin033,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin033.webp
印象主義,Manet032,馬西米利諾的槍殺 The Execution of Maximilian,馬奈 Edouard Manet,油彩．畫布 Oil on Canvas,#馬西米利諾的槍殺#The#Execution#Maximilian#Manet032,情境,https://www.ss.net.tw/images/product_images/popup_images/Manet032.webp
巴洛克藝術,Rubens173,視覺 The viewing,魯本斯 Peter Paul Rubens,油彩．畫板 Oil on panel,#The#viewing#Rubens173,情境,https://www.ss.net.tw/images/product_images/popup_images/Rubens173.webp
人物,Francois001,蠔式午餐 The Oyster Lunch,吉恩．弗朗索瓦．德．特洛伊 Jean Francois de Troy,油彩．畫布 Oil on Canvas,#蠔式午餐#The#Oyster#Lunch#Francois001,情境,https://www.ss.net.tw/images/product_images/popup_images/9346_01543032215.webp
後期印象主義,Gauguin133,黃色背景的三名塔希提婦女 Three Tahitian Women Against a Yellow Background,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#黃色背景的三名塔希提婦女#Three#Tahitian#Women#Against#Yellow#Background#Gauguin133,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin133.webp
巴洛克藝術,Lorrain028,有商人的景緻 Landscape with Merchants,勞倫 Claude Lorrain,油彩．畫布 Oil on Canvas,#有商人的景緻#Landscape#with#Merchants#Lorrain028,情境,https://www.ss.net.tw/images/product_images/popup_images/Lorrain028.webp
巴洛克藝術,Steen017,托拜西和莎拉的聯姻 Het huwelijk van Tobias en Sarah,史坦 Jan Steen,油彩．畫布 Oil on Canvas,#托拜西和莎拉的聯姻#Het#huwelijk#van#Tobias#Sarah#Steen017,情境,https://www.ss.net.tw/images/product_images/popup_images/Steen017.webp
洛可可藝術,Boucher080,愛之泉 The Fountain of Love,布雪 Francois Boucher,油彩．畫布 Oil on Canvas,#愛之泉#The#Fountain#Love#Boucher080,情境,https://www.ss.net.tw/images/product_images/popup_images/Boucher080.webp
拉菲爾前派,Edmund019,是或否 Yes or No？,萊頓 Edmund Blair Leighton,油彩．畫布 Oil on Canvas,#是或否#Yes#No？#Edmund019,情境,https://www.ss.net.tw/images/product_images/popup_images/Edmund019.webp
印象主義,Manet121,槌球派對 The Croquet Party,馬奈 Edouard Manet,油彩．畫布 Oil on Canvas,#槌球派對#The#Croquet#Party#Manet121,情境,https://www.ss.net.tw/images/product_images/popup_images/Manet121.webp
後期印象主義,Gauguin162,柳樹 The willow tree,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#The#willow#tree#Gauguin162,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin162.webp
巴洛克藝術,Rubens077,菲洛皮門的察覺 The Recognition of Philopoemen,魯本斯 Peter Paul Rubens,油彩．畫布 Oil on Canvas,#菲洛皮門的察覺#The#Recognition#Philopoemen#Rubens077,情境,https://www.ss.net.tw/images/product_images/popup_images/Rubens077.webp
巴洛克藝術,Rubens081,羅馬的勝利 A Roman Triumph,魯本斯 Peter Paul Rubens,油彩．畫板 Oil on panel,#羅馬的勝利#Roman#Triumph#Rubens081,情境,https://www.ss.net.tw/images/product_images/popup_images/Rubens081.webp
拉菲爾前派,Dicksee013,建築商 The House Builders,迪克西 Frank Dicksee,油彩．畫布 Oil on Canvas,#建築商#The#House#Builders#Dicksee013,情境,https://www.ss.net.tw/images/product_images/popup_images/Dicksee013.webp
後期印象主義,Gauguin186,香草樹叢的人與馬 In the Vanilla Grove. Man and Horse,高更 Paul Gauguin,油彩．麻布 Oil on burlap,#香草樹叢的人與馬#the#Vanilla#Grove.#Man#and#Horse#Gauguin186,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin186.webp
印象主義,Degas011,四舞者 Four Dancers,竇加 Edgar Degas,油彩．畫布 Oil on Canvas,#四舞者#Four#Dancers#Degas011,情境,https://www.ss.net.tw/images/product_images/popup_images/Degas011.webp
浪漫主義,Goya019,煉冶場 The Forge,戈耶 Francisco de Goya,油彩．畫布 Oil on Canvas,#煉冶場#The#Forge#Goya019,情境,https://www.ss.net.tw/images/product_images/popup_images/Goya019.webp
印象主義,Degas171,幕後的舞群 Dancers Backstage,竇加 Edgar Degas,油彩．畫布 Oil on Canvas,#幕後的舞群#Dancers#Backstage#Degas171,情境,https://www.ss.net.tw/images/product_images/popup_images/Degas171.webp
後期印象主義,Gauguin025,國王的妻子 Te Arii vahine - Tahitienne royale,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#國王的妻子#Arii#vahine#Tahitienne#royale#Gauguin025,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin025.webp
寫實主義,Daumier004,律師的會議 A Meeting of Lawyers,杜米爾 Honore Daumier,油彩．木板 Oil on wood,#律師的會議#Meeting#Lawyers#Daumier004,情境,https://www.ss.net.tw/images/product_images/popup_images/Daumier004.webp
後期印象主義,Gauguin164,懸崖上的吹笛人 The Flageolet Player on the Cliff,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#懸崖上的吹笛人#The#Flageolet#Player#the#Cliff#Gauguin164,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin164.webp
印象主義,Manet015,咖啡吧 Bon Bock Cafe,馬奈 Edouard Manet,油彩．畫布 Oil on Canvas,#咖啡吧#Bon#Bock#Cafe#Manet015,情境,https://www.ss.net.tw/images/product_images/popup_images/Manet015.webp
那比派,Vuillard015,音樂 La Musique,威雅爾 Edouard Vuillard,油彩．畫布 Oil on Canvas,#Musique#Vuillard015,情境,https://www.ss.net.tw/images/product_images/popup_images/Vuillard015.webp
浪漫主義,Goya061,狩獵活動 A Hunting Party,戈耶 Francisco de Goya,油彩．畫布 Oil on Canvas,#狩獵活動#Hunting#Party#Goya061,情境,https://www.ss.net.tw/images/product_images/popup_images/Goya061.webp
寫實主義,Sargent029,老師和他的學生 The Master and His Pupils,薩金特 John Singer Sargent,油彩．畫布 Oil on Canvas,#老師和他的學生#The#Master#and#His#Pupils#Sargent029,情境,https://www.ss.net.tw/images/product_images/popup_images/Sargent029.webp
後期印象主義,Gauguin137,靜物與拉瓦爾 Still Life with Profile of Laval,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#靜物與拉瓦爾#Still#Life#with#Profile#Laval#Gauguin137,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin137.webp
後期印象主義,Cezanne239,泳客 Bathers,塞尚 Paul Cezanne,油彩．畫布 Oil on Canvas,#Bathers#Cezanne239,情境,https://www.ss.net.tw/images/product_images/popup_images/Cezanne239.webp
後期印象主義,Gauguin058,經過海中 Fatata te Miti (By the Sea),高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#經過海中#Fatata#Miti#the#Sea#Gauguin058,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin058.webp
印象主義,Manet028,在波爾多的室內 Interior at Arcachon,馬奈 Edouard Manet,油彩．畫布 Oil on Canvas,#在波爾多的室內#Interior#Arcachon#Manet028,情境,https://www.ss.net.tw/images/product_images/popup_images/Manet028.webp
印象主義,Pissarro100,早晨陽光下的亨利四世雕像 Prairie de Bazincourt,畢莎羅 Camille Pissarro,油彩．畫布 Oil on Canvas,#早晨陽光下的亨利四世雕像#Prairie#Bazincourt#Pissarro100,情境,https://www.ss.net.tw/images/product_images/popup_images/Pissarro100.webp
洛可可藝術,Greuze033,西蒙和派洛：羅馬人的慈悲 Cimon and Pero：Roman Charity,格樂茲 Jean Baptiste Greuze,油彩．畫布 Oil on Canvas,#西蒙和派洛：羅馬人的慈悲#Cimon#and#Pero：Roman#Charity#Greuze033,情境,https://www.ss.net.tw/images/product_images/popup_images/Greuze033.webp
後期印象主義,Gauguin055,有何新聞 Parau api (What News),高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#有何新聞#Parau#api#What#News#Gauguin055,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin055.webp
浪漫主義,Goya015,巡迴劇團 Strolling Players,戈耶 Francisco de Goya,油彩．畫布 Oil on Canvas,#巡迴劇團#Strolling#Players#Goya015,情境,https://www.ss.net.tw/images/product_images/popup_images/Goya015.webp
拉菲爾前派,Rossetti019,樂曲 The Tune of the Seven Towers,羅塞蒂 Dante Gabriel Rossetti,水彩．紙 Watercolour on paper,#The#Tune#the#Seven#Towers#Rossetti019,情境,https://www.ss.net.tw/images/product_images/popup_images/Rossetti019.webp
拉菲爾前派,BurneJones017,廢墟中的愛 Love among the Ruins,伯恩瓊斯 Sir Edward Coley Burne Jones,油彩．畫布 Oil on paper laid down on canvas,#廢墟中的愛#Love#among#the#Ruins#BurneJones017,情境,https://www.ss.net.tw/images/product_images/popup_images/BurneJones017.webp
印象主義,Degas094,賽馬 Chevaux de Courses,竇加 Edgar Degas,油彩．畫布 Oil on Canvas,#Chevaux#Courses#Degas094,情境,https://www.ss.net.tw/images/product_images/popup_images/Degas094.webp
印象主義,Pissarro081,兩位農村婦女 Two Young Peasant Women,畢莎羅 Camille Pissarro,油彩．畫布 Oil on Canvas,#兩位農村婦女#Two#Young#Peasant#Women#Pissarro081,情境,https://www.ss.net.tw/images/product_images/popup_images/Pissarro081.webp
後期印象主義,Gauguin087,馬提尼克島的村落 Village in Martinique,高更 Paul Gauguin,油彩．畫布 Oil on Canvas,#馬提尼克島的村落#Village#Martinique#Gauguin087,情境,https://www.ss.net.tw/images/product_images/popup_images/Gauguin087.webp
學院藝術,Gerome027,老虎和守衛 Le tigre et le gardien,熱羅姆 Jean Leon Gerome,油彩．畫布 Oil on Canvas,#老虎和守衛#tigre#gardien#Gerome027,情境,https://www.ss.net.tw/images/product_images/popup_images/Gerome027.webp
洛可可藝術,Boucher041,捕捉鳥禽者 The Bird Catchers,布雪 Francois Boucher,油彩．畫布 Oil on Canvas,#捕捉鳥禽者#The#Bird#Catchers#Boucher041,情境,https://www.ss.net.tw/images/product_images/popup_images/Boucher041.webp
印象主義,Degas084,中世紀戰爭場景 Scène de guerre au Moyen Age,竇加 Edgar Degas,油彩．畫布 Oil on Canvas,#中世紀戰爭場景#Scène#guerre#Moyen#Age#Degas084,情境,https://www.ss.net.tw/images/product_images/popup_images/2110_01633558810.webp
寫實主義,Sargent004,藝術家在他的工作室 An Artist in his Studio,薩金特 John Singer Sargent,油彩．畫布 Oil on Canvas,#藝術家在他的工作室#Artist#his#Studio#Sargent004,情境,https://www.ss.net.tw/images/product_images/popup_images/Sargent004.webp
拉菲爾前派,BurneJones024,黎巴嫩新娘 Sponsa de Libano,伯恩瓊斯 Sir Edward Coley Burne Jones,水粉．蛋彩．紙 Gouache and tempera on paper,#黎巴嫩新娘#Sponsa#Libano#BurneJones024,情境,https://www.ss.net.tw/images/product_images/popup_images/BurneJones024.webp
印象主義,Manet059,亞嘉杜 Argenteuil,馬奈 Edouard Manet,油彩．畫布 Oil on Canvas,#亞嘉杜#Argenteuil#Manet059,情境,https://www.ss.net.tw/images/product_images/popup_images/Manet059.webp
後期印象主義,Cezanne256,泳客 Bathers,塞尚 Paul Cezanne,油彩．畫布 Oil on Canvas,#Bathers#Cezanne256,情境,https://www.ss.net.tw/images/product_images/popup_images/Cezanne256.webp
學院藝術,Gerome030,拇指向下 Pollice Verso,熱羅姆 Jean Leon Gerome,油彩．畫布 Oil on Canvas,#拇指向下#Pollice#Verso#Gerome030,情境,https://www.ss.net.tw/images/product_images/popup_images/Gerome030.webp
後期印象主義,ToulouseL054,在紅磨坊的英國人 The Englishman at the Moulin Rouge,羅德列克 Henri de Toulouse Lautrec,石版畫 lithograph,#在紅磨坊的英國人#The#Englishman#the#Moulin#Rouge#ToulouseL054,情境,https://www.ss.net.tw/images/product_images/popup_images/ToulouseL054.webp
洛可可藝術,Tiepolo007,西庇阿釋放瑪西瓦 Scipio Africanus Freeing Massiva,提也波洛 Giovanni Battista Tiepolo,油彩．畫布 Oil on Canvas,#西庇阿釋放瑪西瓦#Scipio#Africanus#Freeing#Massiva#Tiepolo007,情境,https://www.ss.net.tw/images/product_images/popup_images/Tiepolo007.webp
後期印象主義,Cezanne072,永恆的女性 The Eternal Feminine,塞尚 Paul Cezanne,油彩．畫布 Oil on Canvas,#永恆的女性#The#Eternal#Feminine#Cezanne072,情境,https://www.ss.net.tw/images/product_images/popup_images/Cezanne072.webp
拉菲爾前派,Edmund009,絲帶與花邊 Ribbons And Laces For Very Pretty Faces,萊頓 Edmund Blair Leighton,油彩．畫布 Oil on Canvas,#絲帶與花邊#Ribbons#And#Laces#For#Very#Pretty#Faces#Edmund009,情境,https://www.ss.net.tw/images/product_images/popup_images/Edmund009.webp
後期印象主義,ToulouseL017,徘徊的紳士 Alfred la Guigne,羅德列克 Henri de Toulouse Lautrec,油彩．紙板 Oil on cardboard,#徘徊的紳士#Alfred#Guigne#ToulouseL017,情境,https://www.ss.net.tw/images/product_images/popup_images/ToulouseL017.webp
